# BEAST v1.7.5
# Generated Sun Apr 07 23:31:23 BST 2013 [seed=1365373880976]
state	posterior	prior	likelihood	treeModel.rootHeight	logistic.popSize	logistic.growthRate	logistic.t50	kappa	frequencies1	frequencies2	frequencies3	frequencies4	pandemic.fasta.clock.rate	location.clock.rate	location.rates1	location.rates2	location.rates3	location.rates4	location.rates5	location.rates6	location.rates7	location.rates8	location.rates9	location.rates10	location.rates11	location.rates12	location.rates13	location.rates14	location.rates15	location.rates16	location.rates17	location.rates18	location.rates19	location.rates20	location.rates21	location.rates22	location.rates23	location.rates24	location.rates25	location.rates26	location.rates27	location.rates28	location.rates29	location.rates30	location.rates31	location.rates32	location.rates33	location.rates34	location.rates35	location.rates36	location.rates37	location.rates38	location.rates39	location.rates40	location.rates41	location.rates42	location.rates43	location.rates44	location.rates45	location.rates46	location.rates47	location.rates48	location.rates49	location.rates50	location.rates51	location.rates52	location.rates53	location.rates54	location.rates55	location.indicators1	location.indicators2	location.indicators3	location.indicators4	location.indicators5	location.indicators6	location.indicators7	location.indicators8	location.indicators9	location.indicators10	location.indicators11	location.indicators12	location.indicators13	location.indicators14	location.indicators15	location.indicators16	location.indicators17	location.indicators18	location.indicators19	location.indicators20	location.indicators21	location.indicators22	location.indicators23	location.indicators24	location.indicators25	location.indicators26	location.indicators27	location.indicators28	location.indicators29	location.indicators30	location.indicators31	location.indicators32	location.indicators33	location.indicators34	location.indicators35	location.indicators36	location.indicators37	location.indicators38	location.indicators39	location.indicators40	location.indicators41	location.indicators42	location.indicators43	location.indicators44	location.indicators45	location.indicators46	location.indicators47	location.indicators48	location.indicators49	location.indicators50	location.indicators51	location.indicators52	location.indicators53	location.indicators54	location.indicators55	location.nonZeroRates	treeLikelihood	location.treeLikelihood	coalescent
13500000	-9293.18404388036	-1316.1550531617293	-7977.028990718631	0.7169335016456971	26.544087197932953	13.35728321045988	0.21375274757498733	9.189587447319253	0.3811652115839748	0.17618951461262367	0.20720766474282915	0.23543760906057148	0.006876987836633408	5.505748801094905	1.047066541766616	2.4852953920387733	1.2995878460353703	0.3496729593139689	2.295628088744748	0.345610395138644	0.27947610766699654	1.3997984717289265	0.8601715380610009	0.7155965449859554	2.234686703024846	0.1599718957609753	0.5431294510141338	3.1545298486528495	0.7863672411586632	0.3748979561516494	0.3186511367084806	0.16726581607423524	1.9663950666315768	1.9151018181727286	0.2616330789364768	0.3263557600291194	0.10102335222421249	0.5647391901634409	0.35626565776984576	3.102048296122348	0.07796039399324646	1.0126433889817443	0.6508770338302853	0.14752141216980413	0.4585563672622665	0.4094197700232582	0.7220463155170134	1.1184833242130814	0.26804934361722355	1.0697565750062197	1.1909754826419165	0.3627490497956764	0.9792158438991247	0.7483815946569661	0.2583002325962402	1.2453386767876222	0.9366771318909889	1.1367561559981505	1.1541184132815803	1.1313289527205417	0.16376231056198015	2.892972964832749	0.17115113175606597	0.6963522545548665	0.25848336056715315	0.025548392477750637	0.4920874334569185	0.5554132461293054	0.9226517800315602	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	13.0	-7304.321545403532	-672.7074453150993	-1240.2503810189612
13525000	-9293.89524179576	-1320.474299635636	-7973.4209421601245	0.8305433338369833	35.13422245544281	10.850816941958714	0.1611831488149465	8.731917277344172	0.3569900187410881	0.16439828889354413	0.22160639110745364	0.25700530125791327	0.006496158450377889	4.062277591247897	1.3569411963844387	0.779799393431786	1.5264388613789888	0.6797976352189715	2.585625182671408	0.5080902714642654	1.1621599504683016	1.3997984717289265	0.12377273773255643	0.23644213065800915	0.35189989269500316	0.1599718957609753	0.26900697673940266	1.3270032175097737	0.9556770334118047	0.3748979561516494	1.048304283270675	0.16726581607423524	1.9663950666315768	1.9151018181727286	1.1818703678487057	0.3263557600291194	0.49566680896413906	0.9230609182075391	0.7957566773238612	1.8719934891782901	0.022379811544321362	3.149782043758053	0.5987970846712624	0.14752141216980413	0.43757493811601944	0.2344899303041891	0.649549076214178	0.6701360429624679	0.89423557671853	0.37798681232018594	1.6342754527374792	0.3627490497956764	0.9792158438991247	0.2683932464425043	0.2583002325962402	1.2453386767876222	0.8509713216432955	0.5561150277472938	1.3860535766834274	0.6213264024339687	0.08121465177928941	1.027465559059296	0.07472076758936139	0.6963522545548665	0.25848336056715315	0.009894831999425884	1.172524180887226	0.21264900206735798	0.9226517800315602	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	13.0	-7310.038308505373	-663.3826336547513	-1252.087919100562
13550000	-9296.484291350193	-1301.5281372155027	-7994.95615413469	0.6727737362053947	22.36273292735803	10.593774310390822	0.1864486837200812	9.502860923406434	0.37314709549005703	0.18538280907398197	0.191231185046585	0.2502389103893751	0.007023977465692268	5.5953366042251504	5.319108520569428	2.0116490010169894	0.765291310744462	0.6797976352189715	1.7439472066314672	0.48887049013820133	1.3104045504014126	1.3997984717289265	1.397286415891472	1.9563182441734044	0.7613635084454462	0.46702331517973555	0.11919718892664069	1.0565430570601444	0.9556770334118047	0.3748979561516494	1.048304283270675	0.16726581607423524	1.6769249653611131	1.2048862654026726	1.798274819573882	0.2546931424474303	1.1771190172302362	0.9230609182075391	0.6834674734541931	1.962364131269388	0.19968981105552086	2.3207327112346157	0.4825442176062462	0.1708171859909941	0.8188992565970238	0.2692275825708713	0.649549076214178	1.205775579243006	0.89423557671853	0.47552749153793644	1.2841714050240416	3.6830548709904645	0.9792158438991247	1.1108264326834125	0.11654470990178106	1.2453386767876222	0.8509713216432955	0.3213404600884929	1.216538200941121	0.6213264024339687	0.08121465177928941	0.40453868556641315	0.31222133209439196	0.6963522545548665	0.32484801226878485	0.009894831999425884	1.1680620779641753	0.5498803215883314	0.5651927399531446	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	12.0	-7323.787765435662	-671.1683886990282	-1223.1271839501264
13575000	-9303.679753245466	-1314.6250681525387	-7989.054685092928	0.6968100465979807	63.119223896040005	8.38612080358886	0.0814911091191143	8.581628059247508	0.3670658101366544	0.19427819388039713	0.21436246247376214	0.22429353350918546	0.006856474672423863	4.425155258329747	5.319108520569428	2.0116490010169894	0.765291310744462	0.5512813953922361	0.39345418546184624	1.2641552290349396	0.36400443562945434	1.3997984717289265	0.8582227728563181	0.7513916427319501	0.4563111666265027	0.14224370710075507	0.3565503429565591	0.2687596696868154	0.9556770334118047	0.5325233979717551	1.048304283270675	0.11407763549078148	1.4223600367756633	1.2048862654026726	0.3225128956800867	0.2546931424474303	0.38255245315044556	0.5942439939880746	0.6834674734541931	1.962364131269388	0.1988996226264704	2.3207327112346157	0.9768034830235913	0.25320563931407314	0.8188992565970238	0.2692275825708713	0.6308531450127925	1.205775579243006	0.89423557671853	0.08573462960698497	1.198881557969163	2.811279727779253	0.9563943702205249	0.7623784519698236	0.083325775845587	1.2453386767876222	0.8509713216432955	0.1680181374966029	1.216538200941121	0.7271720760088528	0.34229528088254135	0.39606399669817555	0.5496852525092453	1.8827048304576104	0.32484801226878485	0.034307765863528836	0.3799302297391229	1.0532098894322328	1.5036262868521215	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	14.0	-7314.649733841115	-674.4049512518121	-1241.1917713756
13600000	-9319.568522683718	-1332.9792587752306	-7986.589263908488	0.6715451496643858	20.63308849613015	11.038783574900402	0.2057324971269272	9.267844031891263	0.38435187233259116	0.17212303766591044	0.19159747038232444	0.2519276196191731	0.006252869982678162	5.103685576925059	2.999081955024094	2.0116490010169894	0.765291310744462	0.5952822604052957	0.880557413757704	1.76877335795779	0.36400443562945434	0.15875273355671501	1.3147646214428523	0.7970966131190992	0.22150991819119728	0.4723428659989384	0.4817987993793085	0.8611157671201756	0.757971132119863	0.49441757920983237	1.5026087796467265	0.10024301448582054	0.8145561087116826	1.2048862654026726	0.3225128956800867	0.36334538523596854	0.6250441132870856	0.5942439939880746	0.6834674734541931	1.6181087093885707	0.10871602303245526	2.3207327112346157	0.33513212163997225	0.40001765556350977	0.7613176402907587	0.27203526397162964	0.6308531450127925	1.205775579243006	0.887409311905659	0.02201764795475846	1.198881557969163	2.093288628641648	0.9563943702205249	3.663258293246426	0.083325775845587	1.7587397330957382	2.666244301376505	0.06896220551971853	0.24265713706351186	0.5183032971182082	0.5341129318233849	0.39606399669817555	0.5496852525092453	1.8827048304576104	0.32484801226878485	0.6127468693273106	2.2897782649886684	0.5806281470565906	0.3624854583054323	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	14.0	-7316.6899237374255	-669.8993401710624	-1255.8739555736424
13625000	-9301.05916283687	-1295.7676946823526	-8005.291468154517	0.7351698660160658	28.00352723451702	10.739542189144567	0.17836110786696066	8.578713701364515	0.38435187233259116	0.1692539658868562	0.20270165554833644	0.24369250623221533	0.0067317109826058276	6.201681611755161	3.542092943787495	2.6993756587124396	0.8787632494287311	0.42317315331479527	0.880557413757704	2.838294845208644	2.2604317874456754	0.24491545868847261	0.8877055970162812	0.7970966131190992	0.16326534614874155	0.7732993751272264	3.798943018668318	0.8611157671201756	0.757971132119863	0.45869234250989155	1.4441273025733061	0.10024301448582054	0.5275494750497639	1.2048862654026726	0.393514776107129	0.36334538523596854	0.7370337677987765	0.6202390987188883	0.6834674734541931	1.6181087093885707	0.0801805278667335	0.7723973574882753	0.45118783574663	0.3275499621281823	0.7212387961620707	0.1839192879717101	0.17919679616140435	1.205775579243006	0.24786449816061076	0.09808963869271631	1.2447518274298506	1.3123270080978924	0.23255792368824893	3.663258293246426	0.083325775845587	0.43729946269538944	0.7433906645074948	0.16268812620222822	0.11721182986855685	1.2846984675269035	0.3155511344286996	0.10451929425178833	0.5462531477287093	1.8827048304576104	0.32484801226878485	0.20008365999066502	0.037902399896432876	0.4282942120364741	0.20133936379535428	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	12.0	-7317.068572871791	-688.2228952827262	-1223.790093730159
13650000	-9307.904687225908	-1317.1403566562756	-7990.764330569633	0.7863053407772189	19.80259400829675	9.41778626951578	0.2094713479003884	7.968336877985554	0.3787201342837523	0.1808933666358243	0.20092621338556405	0.23946028569485847	0.006755890635456508	5.32415038323615	2.5136080838482115	1.1527440663039639	0.3030329217160309	0.6821620840230262	3.5127722868209266	2.838294845208644	0.7697716712971632	0.7930342626720249	0.9411953663259991	0.3397674528542308	0.16326534614874155	0.7732993751272264	3.798943018668318	2.134587300260193	0.8177774858305424	0.3361838958951279	1.3058558955883817	0.228814741851129	0.5275494750497639	1.0281276776683335	0.583891907824199	0.36334538523596854	0.14804156153804704	0.5667862146184761	0.6834674734541931	0.5814696528928581	0.1397653043646107	0.7723973574882753	0.31808621927257613	1.8755096810660141	0.7212387961620707	0.14802286605010395	0.17919679616140435	1.205775579243006	0.02708661256859305	0.09808963869271631	1.1501763708335064	2.471888250013994	0.3723859477600506	4.881632504837606	0.07680401177274349	0.43912384559732004	0.7078405877012938	0.05870490587272942	0.07811379976623273	1.2846984675269035	0.7363401040468094	0.10451929425178833	0.5462531477287093	1.6134379533908436	0.1704315166567118	0.10590840602714847	0.037902399896432876	0.6996420924698948	0.9356971632345186	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	13.0	-7304.12026700043	-686.6440635692028	-1243.7471764044928
13675000	-9272.26476875148	-1288.5227051534569	-7983.742063598023	0.6927625187124601	42.6758407667809	9.182129406237468	0.12179031818252907	8.45485700257212	0.37520701831096853	0.17789851373293533	0.2117657026045832	0.23512876535151206	0.0066422138899950856	5.695437055740543	0.6415246324176531	0.10904466846563135	0.4043522536176321	0.6849266001147812	2.0789376995667435	3.675895998083174	0.7697716712971632	0.8909909844038968	2.26110924863384	0.4719968725685477	0.3906933540689155	0.3952816798366283	2.1542257642471125	0.2226764063089847	0.6834071789596459	0.3361838958951279	1.3058558955883817	0.22818712756910609	0.27542968910868415	0.6460943895288883	1.193078008811654	0.36334538523596854	0.14804156153804704	0.6993679331945833	0.040572991049558624	0.3831774975278077	0.1026500309225512	0.7476851167763732	0.6947392320169977	0.4752776528077365	0.7276937475127526	0.2387912032544325	1.4210530351582051	1.205775579243006	0.03638741331261242	0.05694385562167814	1.1501763708335064	1.0718695740053747	0.12384641790677244	1.0996398294254215	0.33758843491018	0.10284185551457838	0.9435960067253586	0.030148441837064333	0.6721505534447243	1.802726424103019	0.13662274226117951	0.10451929425178833	0.11340335987893564	0.13648479555320528	0.4013878618091613	0.2243488589168046	0.21667147870672168	0.057712834018518275	1.1160855820380284	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	12.0	-7324.209796079336	-659.5322675186871	-1228.37323081347
13700000	-9271.89305981446	-1300.4228481682705	-7971.4702116461895	0.7014896863525254	22.01366137104871	9.750493349737171	0.18084735716819197	9.153405219443	0.37793840088500197	0.1840870799579376	0.2011159725921324	0.23685854656492722	0.00659279397821588	5.299643837593309	0.3505663449349598	0.01829176736946134	0.4043522536176321	0.6849266001147812	2.0789376995667435	3.675895998083174	2.8444724803437715	0.44232291748893005	2.26110924863384	0.9035779520415428	0.7132117591816335	0.3781324890669219	0.5192138799459801	0.0956085997373645	0.6834071789596459	0.4830445213750287	1.3058558955883817	0.3218122151217852	0.11141803901579816	0.559155861845515	2.04138855204121	0.36334538523596854	0.08384970881366843	0.43793496151387895	0.040572991049558624	0.6513487092509638	0.1683579433735387	0.7476851167763732	0.6540920517950932	0.16519303576892946	0.7276937475127526	0.15915130053562807	0.6950749444999945	1.4649991448294142	0.05843799475428297	0.0623616611649316	1.34654025869023	1.2021096957515214	0.046789516749838285	0.9523848279495145	0.9416943997869103	0.2509429582244187	0.07740714157827272	0.206368657169215	0.6225328520847604	1.802726424103019	0.444221579506718	0.3135577851949226	0.640591957006867	0.5566556642345718	0.4013878618091613	0.28434672847561754	0.21667147870672168	0.09678815122278311	1.538085544200338	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	13.0	-7301.795143639432	-669.6750680067572	-1237.0034891935722
13725000	-9275.038165325823	-1302.5041505555887	-7972.534014770234	0.6963207189257338	29.473689158665696	10.701959321479984	0.1706108693564436	7.863636590264096	0.38165877868936776	0.18783511689614196	0.1978402296035478	0.23266587481094161	0.006098666768923584	5.156034485961379	0.3505663449349598	0.01073201034775764	0.26259112244024885	0.6849266001147812	2.2171103691033496	3.675895998083174	2.8444724803437715	0.44232291748893005	2.26110924863384	1.7458446961938636	0.7132117591816335	0.11868056989649578	0.5192138799459801	0.14044351463024232	2.3594728257047537	0.4830445213750287	0.25120680091602476	0.09446387652722407	0.3857811256620454	0.5316905639842348	0.7591214438994415	0.23496260799687746	0.3947233084153334	0.6205313149511326	0.17078732635307636	0.9925589321546201	0.1721527028567917	0.7476851167763732	0.7437562224249336	0.32337825984516544	0.9318075650116459	0.2709611161084319	0.2671303350434249	1.3917541015739316	0.16314994190328796	0.06821113320350314	1.3747793100840977	0.32938927984727573	0.020311721727227835	2.2158416565153627	0.9416943997869103	0.2509429582244187	0.11008358946997848	0.18429071081503556	1.170288764303813	1.0135726383125234	1.107198298741188	0.5306900248781826	1.3445207456366035	0.25460785905854205	0.23124044702694446	0.04972188812778042	0.02297518373941998	0.2835583192756185	0.5461304462906277	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	13.0	-7310.093878808797	-662.4401359614369	-1237.4541478673107
13750000	-9307.309068008999	-1338.3901021621211	-7968.918965846879	0.7607392928888784	24.365292139565035	9.715390387106533	0.1924315251463173	8.42585905020024	0.3711094539180238	0.18351336555844755	0.19464369190519426	0.2507334886183336	0.006377659380738161	5.357775176068599	0.3505663449349598	0.05438380104268027	0.06584841335161909	0.6849266001147812	2.2171103691033496	3.675895998083174	2.0444838975326203	0.1675333052961851	2.26110924863384	1.4931979009337393	1.7853979175136827	0.1579414780839219	0.6253115986534291	0.14044351463024232	0.9021554027637411	0.40490464191988756	0.06749635067200913	0.13635946381867917	0.4442264025983151	2.4663086961418474	1.7211019937946843	0.2627520971947066	0.26379479674745304	0.6205313149511326	0.1576479862359518	0.8882069373465997	0.2127592801800571	0.37661891075457843	0.7437562224249336	0.22347864608012585	0.9318075650116459	0.2709611161084319	1.4589887470305898	0.8222275615991279	0.032049180040089054	0.02005092822929964	1.3747793100840977	0.2827927315005087	0.01850418105145006	0.8549764561786484	0.3566429064499672	0.501687633062727	0.24433525100037176	0.263048649138657	0.37094758785611365	1.0135726383125234	1.5234369424972396	0.21318780413974406	0.6416587109743638	0.25460785905854205	0.23124044702694446	0.15207577390227747	0.018595731159428558	0.0581014769986419	0.7803941373972879	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	14.0	-7295.457102606294	-673.4618632405846	-1274.221396903933
13775000	-9264.050403269728	-1298.708898902807	-7965.34150436692	0.7093823690795582	22.68856907984506	9.985270528648117	0.19463281079325306	8.431283133020065	0.35560544887314277	0.17899330941848715	0.20641113087950574	0.25899011082886364	0.006773264768798687	6.1362604682526545	0.212744887033285	0.6950638851704519	0.163993181893687	0.7062686301560007	2.507722522329548	3.675895998083174	2.0444838975326203	0.3015547316283481	0.7374557758360427	0.3998414543089312	0.45671965306237333	0.38672753822843936	0.37894174310743384	0.48085848909880363	0.424854869559728	0.40490464191988756	0.07092140293315494	0.17213564356905778	1.2006325584559812	3.001807662482095	0.8558307850240059	0.3984384995477293	0.4008080423665832	0.6205313149511326	0.05241728228115097	0.8882069373465997	0.6980250642218871	1.4250960371124122	0.7437562224249336	0.29145560463282816	0.9318075650116459	0.5220715225768059	1.2842287495931428	1.566218677376556	0.14300907130287738	0.018594214643325196	1.3747793100840977	0.7439873522826699	0.15949896526056218	0.8549764561786484	0.7113355163824565	0.41119361388633807	1.1698222046010613	0.27502461079540874	1.9139921785454608	1.0135726383125234	1.7605823423144444	0.44183698582175596	1.2049443677075773	0.6094079879527008	0.06908403472761025	0.15053620202597576	0.02065654294322957	0.48132800168809936	1.4300928933627346	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	12.0	-7305.177594751963	-660.1639096149574	-1231.092913971479
13800000	-9336.583933565094	-1355.8884422126391	-7980.695491352456	0.7126849389069564	33.410586761697324	9.251647167418195	0.1543458014251034	8.810983643940396	0.3612183013661271	0.1759082846920246	0.20466030941974644	0.2582131045221011	0.00557570506553728	5.101350160882841	0.1533795034111606	2.061544659185624	0.04578442583053171	0.4873469546811654	3.024165605179129	3.675895998083174	2.190497020119221	1.4753881771836057	0.7047492132866746	1.762625296406239	0.1683275102786819	0.38672753822843936	0.2416706091074037	0.11768234036540272	0.09500983065045708	0.40490464191988756	0.07092140293315494	0.435815909959249	1.2006325584559812	3.001807662482095	1.5420915166278184	0.6766569429528067	0.4008080423665832	0.6205313149511326	0.11852644174530719	0.8882069373465997	0.9766734881482801	1.4250960371124122	1.1346630801744964	1.6161469228010859	1.4528877800418405	0.5220715225768059	0.31117968948159647	1.840179833310813	0.14139196894799422	0.0022877171876361808	1.3747793100840977	0.7439873522826699	0.08235444917272579	0.8549764561786484	0.7932135265819912	0.5119959170704506	1.1698222046010613	0.1381452295211358	3.012229891282585	0.49570144225914575	0.8506698705322774	0.44183698582175596	1.2049443677075773	1.2333324554323275	0.21622537680151918	0.019898692519004193	0.1100407021661093	0.9053143478809685	2.3998577459915813	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	12.0	-7331.991613055455	-648.7038782970011	-1281.5231023813242
